CostoDespachoId,Comuna,Valor,Pmin,Pmax,Nombre Comuna,numberID
343,1561,2507,3501,5000,COPAQUILLA (XV Región de Arica y Parinacota),1660
344,1561,2478,5001,10000,COPAQUILLA (XV Región de Arica y Parinacota),1660
345,1561,2464,10001,18000,COPAQUILLA (XV Región de Arica y Parinacota),1660
346,1562,13505,0,3,CORONEL ALCERRECA (XV Región de Arica y Parinacota),1661
347,1562,3627,"3,1",6,CORONEL ALCERRECA (XV Región de Arica y Parinacota),1661
348,1562,3306,"6,1",10,CORONEL ALCERRECA (XV Región de Arica y Parinacota),1661
349,1562,3159,"10,1",20,CORONEL ALCERRECA (XV Región de Arica y Parinacota),1661
350,1562,2862,21,50,CORONEL ALCERRECA (XV Región de Arica y Parinacota),1661
351,1562,2764,51,100,CORONEL ALCERRECA (XV Región de Arica y Parinacota),1661
352,1562,2690,101,200,CORONEL ALCERRECA (XV Región de Arica y Parinacota),1661
353,1562,2651,201,400,CORONEL ALCERRECA (XV Región de Arica y Parinacota),1661
354,1562,2625,401,600,CORONEL ALCERRECA (XV Región de Arica y Parinacota),1661
355,1562,2590,601,1000,CORONEL ALCERRECA (XV Región de Arica y Parinacota),1661
356,1562,2560,1001,2000,CORONEL ALCERRECA (XV Región de Arica y Parinacota),1661
357,1562,2522,2001,3500,CORONEL ALCERRECA (XV Región de Arica y Parinacota),1661
358,1562,2507,3501,5000,CORONEL ALCERRECA (XV Región de Arica y Parinacota),1661
359,1562,2478,5001,10000,CORONEL ALCERRECA (XV Región de Arica y Parinacota),1661
360,1562,2464,10001,18000,CORONEL ALCERRECA (XV Región de Arica y Parinacota),1661
361,1563,13505,0,3,COSAPILLA (XV Región de Arica y Parinacota),1662
362,1563,3627,"3,1",6,COSAPILLA (XV Región de Arica y Parinacota),1662
363,1563,3306,"6,1",10,COSAPILLA (XV Región de Arica y Parinacota),1662
364,1563,3159,"10,1",20,COSAPILLA (XV Región de Arica y Parinacota),1662
365,1563,2862,21,50,COSAPILLA (XV Región de Arica y Parinacota),1662
366,1563,2764,51,100,COSAPILLA (XV Región de Arica y Parinacota),1662
367,1563,2690,101,200,COSAPILLA (XV Región de Arica y Parinacota),1662
368,1563,2651,201,400,COSAPILLA (XV Región de Arica y Parinacota),1662
369,1563,2625,401,600,COSAPILLA (XV Región de Arica y Parinacota),1662
370,1563,2590,601,1000,COSAPILLA (XV Región de Arica y Parinacota),1662
371,1563,2560,1001,2000,COSAPILLA (XV Región de Arica y Parinacota),1662
372,1563,2522,2001,3500,COSAPILLA (XV Región de Arica y Parinacota),1662
373,1563,2507,3501,5000,COSAPILLA (XV Región de Arica y Parinacota),1662
374,1563,2478,5001,10000,COSAPILLA (XV Región de Arica y Parinacota),1662
375,1563,2464,10001,18000,COSAPILLA (XV Región de Arica y Parinacota),1662
376,1564,13505,0,3,ESQUINA (XV Región de Arica y Parinacota),1663
377,1564,3627,"3,1",6,ESQUINA (XV Región de Arica y Parinacota),1663
378,1564,3306,"6,1",10,ESQUINA (XV Región de Arica y Parinacota),1663
379,1564,3159,"10,1",20,ESQUINA (XV Región de Arica y Parinacota),1663
380,1564,2862,21,50,ESQUINA (XV Región de Arica y Parinacota),1663
381,1564,2764,51,100,ESQUINA (XV Región de Arica y Parinacota),1663
382,1564,2690,101,200,ESQUINA (XV Región de Arica y Parinacota),1663
383,1564,2651,201,400,ESQUINA (XV Región de Arica y Parinacota),1663
384,1564,2625,401,600,ESQUINA (XV Región de Arica y Parinacota),1663
385,1564,2590,601,1000,ESQUINA (XV Región de Arica y Parinacota),1663
386,1564,2560,1001,2000,ESQUINA (XV Región de Arica y Parinacota),1663
387,1564,2522,2001,3500,ESQUINA (XV Región de Arica y Parinacota),1663
388,1564,2507,3501,5000,ESQUINA (XV Región de Arica y Parinacota),1663
389,1564,2478,5001,10000,ESQUINA (XV Región de Arica y Parinacota),1663
390,1564,2464,10001,18000,ESQUINA (XV Región de Arica y Parinacota),1663
391,1565,13505,0,3,GENERAL LAGOS (XV Región de Arica y Parinacota),1664
392,1565,3627,"3,1",6,GENERAL LAGOS (XV Región de Arica y Parinacota),1664
393,1565,3306,"6,1",10,GENERAL LAGOS (XV Región de Arica y Parinacota),1664
394,1565,3159,"10,1",20,GENERAL LAGOS (XV Región de Arica y Parinacota),1664
395,1565,2862,21,50,GENERAL LAGOS (XV Región de Arica y Parinacota),1664
396,1565,2764,51,100,GENERAL LAGOS (XV Región de Arica y Parinacota),1664
397,1565,2690,101,200,GENERAL LAGOS (XV Región de Arica y Parinacota),1664
398,1565,2651,201,400,GENERAL LAGOS (XV Región de Arica y Parinacota),1664
399,1565,2625,401,600,GENERAL LAGOS (XV Región de Arica y Parinacota),1664
400,1565,2590,601,1000,GENERAL LAGOS (XV Región de Arica y Parinacota),1664
401,1565,2560,1001,2000,GENERAL LAGOS (XV Región de Arica y Parinacota),1664
402,1565,2522,2001,3500,GENERAL LAGOS (XV Región de Arica y Parinacota),1664
403,1565,2507,3501,5000,GENERAL LAGOS (XV Región de Arica y Parinacota),1664
404,1565,2478,5001,10000,GENERAL LAGOS (XV Región de Arica y Parinacota),1664
405,1565,2464,10001,18000,GENERAL LAGOS (XV Región de Arica y Parinacota),1664
406,1566,13505,0,3,GUACOLLO (XV Región de Arica y Parinacota),1665
407,1566,3627,"3,1",6,GUACOLLO (XV Región de Arica y Parinacota),1665
408,1566,3306,"6,1",10,GUACOLLO (XV Región de Arica y Parinacota),1665
409,1566,3159,"10,1",20,GUACOLLO (XV Región de Arica y Parinacota),1665
410,1566,2862,21,50,GUACOLLO (XV Región de Arica y Parinacota),1665
411,1566,2764,51,100,GUACOLLO (XV Región de Arica y Parinacota),1665
412,1566,2690,101,200,GUACOLLO (XV Región de Arica y Parinacota),1665
413,1566,2651,201,400,GUACOLLO (XV Región de Arica y Parinacota),1665
414,1566,2625,401,600,GUACOLLO (XV Región de Arica y Parinacota),1665
415,1566,2590,601,1000,GUACOLLO (XV Región de Arica y Parinacota),1665
416,1566,2560,1001,2000,GUACOLLO (XV Región de Arica y Parinacota),1665
417,1566,2522,2001,3500,GUACOLLO (XV Región de Arica y Parinacota),1665
418,1566,2507,3501,5000,GUACOLLO (XV Región de Arica y Parinacota),1665
419,1566,2478,5001,10000,GUACOLLO (XV Región de Arica y Parinacota),1665
420,1566,2464,10001,18000,GUACOLLO (XV Región de Arica y Parinacota),1665
421,1567,13505,0,3,GUALLATIRI (XV Región de Arica y Parinacota),1666
422,1567,3627,"3,1",6,GUALLATIRI (XV Región de Arica y Parinacota),1666
423,1567,3306,"6,1",10,GUALLATIRI (XV Región de Arica y Parinacota),1666
424,1567,3159,"10,1",20,GUALLATIRI (XV Región de Arica y Parinacota),1666
425,1567,2862,21,50,GUALLATIRI (XV Región de Arica y Parinacota),1666
426,1567,2764,51,100,GUALLATIRI (XV Región de Arica y Parinacota),1666
427,1567,2690,101,200,GUALLATIRI (XV Región de Arica y Parinacota),1666
428,1567,2651,201,400,GUALLATIRI (XV Región de Arica y Parinacota),1666
429,1567,2625,401,600,GUALLATIRI (XV Región de Arica y Parinacota),1666
430,1567,2590,601,1000,GUALLATIRI (XV Región de Arica y Parinacota),1666
431,1567,2560,1001,2000,GUALLATIRI (XV Región de Arica y Parinacota),1666
432,1567,2522,2001,3500,GUALLATIRI (XV Región de Arica y Parinacota),1666
433,1567,2507,3501,5000,GUALLATIRI (XV Región de Arica y Parinacota),1666
434,1567,2478,5001,10000,GUALLATIRI (XV Región de Arica y Parinacota),1666
435,1567,2464,10001,18000,GUALLATIRI (XV Región de Arica y Parinacota),1666
436,1568,13505,0,3,GUANACAHUA (XV Región de Arica y Parinacota),1667
437,1568,3627,"3,1",6,GUANACAHUA (XV Región de Arica y Parinacota),1667
438,1568,3306,"6,1",10,GUANACAHUA (XV Región de Arica y Parinacota),1667
439,1568,3159,"10,1",20,GUANACAHUA (XV Región de Arica y Parinacota),1667
440,1568,2862,21,50,GUANACAHUA (XV Región de Arica y Parinacota),1667
441,1568,2764,51,100,GUANACAHUA (XV Región de Arica y Parinacota),1667
442,1568,2690,101,200,GUANACAHUA (XV Región de Arica y Parinacota),1667
443,1568,2651,201,400,GUANACAHUA (XV Región de Arica y Parinacota),1667
444,1568,2625,401,600,GUANACAHUA (XV Región de Arica y Parinacota),1667
445,1568,2590,601,1000,GUANACAHUA (XV Región de Arica y Parinacota),1667
446,1568,2560,1001,2000,GUANACAHUA (XV Región de Arica y Parinacota),1667
447,1568,2522,2001,3500,GUANACAHUA (XV Región de Arica y Parinacota),1667
448,1568,2507,3501,5000,GUANACAHUA (XV Región de Arica y Parinacota),1667
449,1568,2478,5001,10000,GUANACAHUA (XV Región de Arica y Parinacota),1667
450,1568,2464,10001,18000,GUANACAHUA (XV Región de Arica y Parinacota),1667
451,1569,13505,0,3,ITISA (XV Región de Arica y Parinacota),1668
452,1569,3627,"3,1",6,ITISA (XV Región de Arica y Parinacota),1668
453,1569,3306,"6,1",10,ITISA (XV Región de Arica y Parinacota),1668
454,1569,3159,"10,1",20,ITISA (XV Región de Arica y Parinacota),1668
455,1569,2862,21,50,ITISA (XV Región de Arica y Parinacota),1668
456,1569,2764,51,100,ITISA (XV Región de Arica y Parinacota),1668
457,1569,2690,101,200,ITISA (XV Región de Arica y Parinacota),1668
458,1569,2651,201,400,ITISA (XV Región de Arica y Parinacota),1668
459,1569,2625,401,600,ITISA (XV Región de Arica y Parinacota),1668
460,1569,2590,601,1000,ITISA (XV Región de Arica y Parinacota),1668
461,1569,2560,1001,2000,ITISA (XV Región de Arica y Parinacota),1668
462,1569,2522,2001,3500,ITISA (XV Región de Arica y Parinacota),1668
463,1569,2507,3501,5000,ITISA (XV Región de Arica y Parinacota),1668
464,1569,2478,5001,10000,ITISA (XV Región de Arica y Parinacota),1668
465,1569,2464,10001,18000,ITISA (XV Región de Arica y Parinacota),1668
466,1570,13505,0,3,JURASI (XV Región de Arica y Parinacota),1669
467,1570,3627,"3,1",6,JURASI (XV Región de Arica y Parinacota),1669
468,1570,3306,"6,1",10,JURASI (XV Región de Arica y Parinacota),1669
469,1570,3159,"10,1",20,JURASI (XV Región de Arica y Parinacota),1669
470,1570,2862,21,50,JURASI (XV Región de Arica y Parinacota),1669
471,1570,2764,51,100,JURASI (XV Región de Arica y Parinacota),1669
472,1570,2690,101,200,JURASI (XV Región de Arica y Parinacota),1669
473,1570,2651,201,400,JURASI (XV Región de Arica y Parinacota),1669
474,1570,2625,401,600,JURASI (XV Región de Arica y Parinacota),1669
475,1570,2590,601,1000,JURASI (XV Región de Arica y Parinacota),1669
476,1570,2560,1001,2000,JURASI (XV Región de Arica y Parinacota),1669
477,1570,2522,2001,3500,JURASI (XV Región de Arica y Parinacota),1669
478,1570,2507,3501,5000,JURASI (XV Región de Arica y Parinacota),1669
479,1570,2478,5001,10000,JURASI (XV Región de Arica y Parinacota),1669
480,1570,2464,10001,18000,JURASI (XV Región de Arica y Parinacota),1669
481,1571,13505,0,3,LAGO CHUNGARA (XV Región de Arica y Parinacota),1670
482,1571,3627,"3,1",6,LAGO CHUNGARA (XV Región de Arica y Parinacota),1670
483,1571,3306,"6,1",10,LAGO CHUNGARA (XV Región de Arica y Parinacota),1670
484,1571,3159,"10,1",20,LAGO CHUNGARA (XV Región de Arica y Parinacota),1670
485,1571,2862,21,50,LAGO CHUNGARA (XV Región de Arica y Parinacota),1670
486,1571,2764,51,100,LAGO CHUNGARA (XV Región de Arica y Parinacota),1670
487,1571,2690,101,200,LAGO CHUNGARA (XV Región de Arica y Parinacota),1670
488,1571,2651,201,400,LAGO CHUNGARA (XV Región de Arica y Parinacota),1670
489,1571,2625,401,600,LAGO CHUNGARA (XV Región de Arica y Parinacota),1670
490,1571,2590,601,1000,LAGO CHUNGARA (XV Región de Arica y Parinacota),1670
491,1571,2560,1001,2000,LAGO CHUNGARA (XV Región de Arica y Parinacota),1670
492,1571,2522,2001,3500,LAGO CHUNGARA (XV Región de Arica y Parinacota),1670
493,1571,2507,3501,5000,LAGO CHUNGARA (XV Región de Arica y Parinacota),1670
494,1571,2478,5001,10000,LAGO CHUNGARA (XV Región de Arica y Parinacota),1670
495,1571,2464,10001,18000,LAGO CHUNGARA (XV Región de Arica y Parinacota),1670
496,1572,13505,0,3,MAILLKU (XV Región de Arica y Parinacota),1671
497,1572,3627,"3,1",6,MAILLKU (XV Región de Arica y Parinacota),1671
498,1572,3306,"6,1",10,MAILLKU (XV Región de Arica y Parinacota),1671
499,1572,3159,"10,1",20,MAILLKU (XV Región de Arica y Parinacota),1671
500,1572,2862,21,50,MAILLKU (XV Región de Arica y Parinacota),1671
501,1572,2764,51,100,MAILLKU (XV Región de Arica y Parinacota),1671
502,1572,2690,101,200,MAILLKU (XV Región de Arica y Parinacota),1671
503,1572,2651,201,400,MAILLKU (XV Región de Arica y Parinacota),1671
504,1572,2625,401,600,MAILLKU (XV Región de Arica y Parinacota),1671
505,1572,2590,601,1000,MAILLKU (XV Región de Arica y Parinacota),1671
506,1572,2560,1001,2000,MAILLKU (XV Región de Arica y Parinacota),1671
507,1572,2522,2001,3500,MAILLKU (XV Región de Arica y Parinacota),1671
508,1572,2507,3501,5000,MAILLKU (XV Región de Arica y Parinacota),1671
509,1572,2478,5001,10000,MAILLKU (XV Región de Arica y Parinacota),1671
510,1572,2464,10001,18000,MAILLKU (XV Región de Arica y Parinacota),1671
511,1573,13505,0,3,MINIMINE (XV Región de Arica y Parinacota),1672
512,1573,3627,"3,1",6,MINIMINE (XV Región de Arica y Parinacota),1672
513,1573,3306,"6,1",10,MINIMINE (XV Región de Arica y Parinacota),1672
514,1573,3159,"10,1",20,MINIMINE (XV Región de Arica y Parinacota),1672
515,1573,2862,21,50,MINIMINE (XV Región de Arica y Parinacota),1672
516,1573,2764,51,100,MINIMINE (XV Región de Arica y Parinacota),1672
517,1573,2690,101,200,MINIMINE (XV Región de Arica y Parinacota),1672
518,1573,2651,201,400,MINIMINE (XV Región de Arica y Parinacota),1672
519,1573,2625,401,600,MINIMINE (XV Región de Arica y Parinacota),1672
520,1573,2590,601,1000,MINIMINE (XV Región de Arica y Parinacota),1672
521,1573,2560,1001,2000,MINIMINE (XV Región de Arica y Parinacota),1672
522,1573,2522,2001,3500,MINIMINE (XV Región de Arica y Parinacota),1672
523,1573,2507,3501,5000,MINIMINE (XV Región de Arica y Parinacota),1672
524,1573,2478,5001,10000,MINIMINE (XV Región de Arica y Parinacota),1672
525,1573,2464,10001,18000,MINIMINE (XV Región de Arica y Parinacota),1672
526,1574,13505,0,3,MINITA (XV Región de Arica y Parinacota),1673
527,1574,3627,"3,1",6,MINITA (XV Región de Arica y Parinacota),1673
528,1574,3306,"6,1",10,MINITA (XV Región de Arica y Parinacota),1673
529,1574,3159,"10,1",20,MINITA (XV Región de Arica y Parinacota),1673
530,1574,2862,21,50,MINITA (XV Región de Arica y Parinacota),1673
531,1574,2764,51,100,MINITA (XV Región de Arica y Parinacota),1673
532,1574,2690,101,200,MINITA (XV Región de Arica y Parinacota),1673
533,1574,2651,201,400,MINITA (XV Región de Arica y Parinacota),1673
534,1574,2625,401,600,MINITA (XV Región de Arica y Parinacota),1673
535,1574,2590,601,1000,MINITA (XV Región de Arica y Parinacota),1673
536,1574,2560,1001,2000,MINITA (XV Región de Arica y Parinacota),1673
537,1574,2522,2001,3500,MINITA (XV Región de Arica y Parinacota),1673
538,1574,2507,3501,5000,MINITA (XV Región de Arica y Parinacota),1673
539,1574,2478,5001,10000,MINITA (XV Región de Arica y Parinacota),1673
540,1574,2464,10001,18000,MINITA (XV Región de Arica y Parinacota),1673
541,1575,13505,0,3,NASAHUENTO (XV Región de Arica y Parinacota),1674
542,1575,3627,"3,1",6,NASAHUENTO (XV Región de Arica y Parinacota),1674
543,1575,3306,"6,1",10,NASAHUENTO (XV Región de Arica y Parinacota),1674
544,1575,3159,"10,1",20,NASAHUENTO (XV Región de Arica y Parinacota),1674
545,1575,2862,21,50,NASAHUENTO (XV Región de Arica y Parinacota),1674
546,1575,2764,51,100,NASAHUENTO (XV Región de Arica y Parinacota),1674
547,1575,2690,101,200,NASAHUENTO (XV Región de Arica y Parinacota),1674
548,1575,2651,201,400,NASAHUENTO (XV Región de Arica y Parinacota),1674
549,1575,2625,401,600,NASAHUENTO (XV Región de Arica y Parinacota),1674
550,1575,2590,601,1000,NASAHUENTO (XV Región de Arica y Parinacota),1674
551,1575,2560,1001,2000,NASAHUENTO (XV Región de Arica y Parinacota),1674
552,1575,2522,2001,3500,NASAHUENTO (XV Región de Arica y Parinacota),1674
553,1575,2507,3501,5000,NASAHUENTO (XV Región de Arica y Parinacota),1674
554,1575,2478,5001,10000,NASAHUENTO (XV Región de Arica y Parinacota),1674
555,1575,2464,10001,18000,NASAHUENTO (XV Región de Arica y Parinacota),1674
556,1576,13505,0,3,PACHAMA (XV Región de Arica y Parinacota),1675
557,1576,3627,"3,1",6,PACHAMA (XV Región de Arica y Parinacota),1675
558,1576,3306,"6,1",10,PACHAMA (XV Región de Arica y Parinacota),1675
559,1576,3159,"10,1",20,PACHAMA (XV Región de Arica y Parinacota),1675
560,1576,2862,21,50,PACHAMA (XV Región de Arica y Parinacota),1675
561,1576,2764,51,100,PACHAMA (XV Región de Arica y Parinacota),1675
562,1576,2690,101,200,PACHAMA (XV Región de Arica y Parinacota),1675
563,1576,2651,201,400,PACHAMA (XV Región de Arica y Parinacota),1675
564,1576,2625,401,600,PACHAMA (XV Región de Arica y Parinacota),1675
565,1576,2590,601,1000,PACHAMA (XV Región de Arica y Parinacota),1675
566,1576,2560,1001,2000,PACHAMA (XV Región de Arica y Parinacota),1675
567,1576,2522,2001,3500,PACHAMA (XV Región de Arica y Parinacota),1675
568,1576,2507,3501,5000,PACHAMA (XV Región de Arica y Parinacota),1675
569,1576,2478,5001,10000,PACHAMA (XV Región de Arica y Parinacota),1675
570,1576,2464,10001,18000,PACHAMA (XV Región de Arica y Parinacota),1675
571,1577,13505,0,3,PARINACOTA (XV Región de Arica y Parinacota),1676
572,1577,3627,"3,1",6,PARINACOTA (XV Región de Arica y Parinacota),1676
573,1577,3306,"6,1",10,PARINACOTA (XV Región de Arica y Parinacota),1676
574,1577,3159,"10,1",20,PARINACOTA (XV Región de Arica y Parinacota),1676
575,1577,2862,21,50,PARINACOTA (XV Región de Arica y Parinacota),1676
576,1577,2764,51,100,PARINACOTA (XV Región de Arica y Parinacota),1676
577,1577,2690,101,200,PARINACOTA (XV Región de Arica y Parinacota),1676
578,1577,2651,201,400,PARINACOTA (XV Región de Arica y Parinacota),1676
579,1577,2625,401,600,PARINACOTA (XV Región de Arica y Parinacota),1676
580,1577,2590,601,1000,PARINACOTA (XV Región de Arica y Parinacota),1676
581,1577,2560,1001,2000,PARINACOTA (XV Región de Arica y Parinacota),1676
582,1577,2522,2001,3500,PARINACOTA (XV Región de Arica y Parinacota),1676
583,1577,2507,3501,5000,PARINACOTA (XV Región de Arica y Parinacota),1676
584,1577,2478,5001,10000,PARINACOTA (XV Región de Arica y Parinacota),1676
585,1577,2464,10001,18000,PARINACOTA (XV Región de Arica y Parinacota),1676
586,1578,13505,0,3,PUQUISA (XV Región de Arica y Parinacota),1677
587,1578,3627,"3,1",6,PUQUISA (XV Región de Arica y Parinacota),1677
588,1578,3306,"6,1",10,PUQUISA (XV Región de Arica y Parinacota),1677
589,1578,3159,"10,1",20,PUQUISA (XV Región de Arica y Parinacota),1677
590,1578,2862,21,50,PUQUISA (XV Región de Arica y Parinacota),1677
591,1578,2764,51,100,PUQUISA (XV Región de Arica y Parinacota),1677
592,1578,2690,101,200,PUQUISA (XV Región de Arica y Parinacota),1677
593,1578,2651,201,400,PUQUISA (XV Región de Arica y Parinacota),1677
594,1578,2625,401,600,PUQUISA (XV Región de Arica y Parinacota),1677
595,1578,2590,601,1000,PUQUISA (XV Región de Arica y Parinacota),1677
596,1578,2560,1001,2000,PUQUISA (XV Región de Arica y Parinacota),1677
597,1578,2522,2001,3500,PUQUISA (XV Región de Arica y Parinacota),1677
598,1578,2507,3501,5000,PUQUISA (XV Región de Arica y Parinacota),1677
599,1578,2478,5001,10000,PUQUISA (XV Región de Arica y Parinacota),1677
600,1578,2464,10001,18000,PUQUISA (XV Región de Arica y Parinacota),1677
601,1579,13505,0,3,PUTRE (XV Región de Arica y Parinacota),1678
602,1579,3627,"3,1",6,PUTRE (XV Región de Arica y Parinacota),1678
603,1579,3306,"6,1",10,PUTRE (XV Región de Arica y Parinacota),1678
604,1579,3159,"10,1",20,PUTRE (XV Región de Arica y Parinacota),1678
605,1579,2862,21,50,PUTRE (XV Región de Arica y Parinacota),1678
606,1579,2764,51,100,PUTRE (XV Región de Arica y Parinacota),1678
607,1579,2690,101,200,PUTRE (XV Región de Arica y Parinacota),1678
608,1579,2651,201,400,PUTRE (XV Región de Arica y Parinacota),1678
609,1579,2625,401,600,PUTRE (XV Región de Arica y Parinacota),1678
610,1579,2590,601,1000,PUTRE (XV Región de Arica y Parinacota),1678
611,1579,2560,1001,2000,PUTRE (XV Región de Arica y Parinacota),1678
612,1579,2522,2001,3500,PUTRE (XV Región de Arica y Parinacota),1678
