"zone","continent","country","state","postcode","class","weight","price","quantity","volume","cost","comment","active"
,,,"CL:1565",,,"5001-10000",,,,"59",,1
,,,"CL:1565",,,"10001-18000",,,,"48",,1
"RUNGUE (RM Región Metropolitana de Santiago)",,,"CL:1566",,,"0-3",,,,"4109",,1
,,,"CL:1566",,,"3.1-6",,,,"966",,1
,,,"CL:1566",,,"6.1-10",,,,"773",,1
,,,"CL:1566",,,"10.1-20",,,,"654",,1
,,,"CL:1566",,,"21-50",,,,"428",,1
,,,"CL:1566",,,"51-100",,,,"334",,1
,,,"CL:1566",,,"101-200",,,,"260",,1
,,,"CL:1566",,,"201-400",,,,"202",,1
,,,"CL:1566",,,"401-600",,,,"181",,1
,,,"CL:1566",,,"601-1000",,,,"152",,1
,,,"CL:1566",,,"1001-2000",,,,"127",,1
,,,"CL:1566",,,"2001-3500",,,,"95",,1
,,,"CL:1566",,,"3501-5000",,,,"83",,1
,,,"CL:1566",,,"5001-10000",,,,"59",,1
,,,"CL:1566",,,"10001-18000",,,,"48",,1
"SAN ALFONSO (RM Región Metropolitana de Santiago)",,,"CL:1567",,,"0-3",,,,"4109",,1
,,,"CL:1567",,,"3.1-6",,,,"966",,1
,,,"CL:1567",,,"6.1-10",,,,"773",,1
,,,"CL:1567",,,"10.1-20",,,,"654",,1
,,,"CL:1567",,,"21-50",,,,"428",,1
,,,"CL:1567",,,"51-100",,,,"334",,1
,,,"CL:1567",,,"101-200",,,,"260",,1
,,,"CL:1567",,,"201-400",,,,"202",,1
,,,"CL:1567",,,"401-600",,,,"181",,1
,,,"CL:1567",,,"601-1000",,,,"152",,1
,,,"CL:1567",,,"1001-2000",,,,"127",,1
,,,"CL:1567",,,"2001-3500",,,,"95",,1
,,,"CL:1567",,,"3501-5000",,,,"83",,1
,,,"CL:1567",,,"5001-10000",,,,"59",,1
,,,"CL:1567",,,"10001-18000",,,,"48",,1
"SAN GABRIEL (RM Región Metropolitana de Santiago)",,,"CL:1568",,,"0-3",,,,"4109",,1
,,,"CL:1568",,,"3.1-6",,,,"966",,1
,,,"CL:1568",,,"6.1-10",,,,"773",,1
,,,"CL:1568",,,"10.1-20",,,,"654",,1
,,,"CL:1568",,,"21-50",,,,"428",,1
,,,"CL:1568",,,"51-100",,,,"334",,1
,,,"CL:1568",,,"101-200",,,,"260",,1
,,,"CL:1568",,,"201-400",,,,"202",,1
,,,"CL:1568",,,"401-600",,,,"181",,1
,,,"CL:1568",,,"601-1000",,,,"152",,1
,,,"CL:1568",,,"1001-2000",,,,"127",,1
,,,"CL:1568",,,"2001-3500",,,,"95",,1
,,,"CL:1568",,,"3501-5000",,,,"83",,1
,,,"CL:1568",,,"5001-10000",,,,"59",,1
,,,"CL:1568",,,"10001-18000",,,,"48",,1
"SAN JOSE DE MAIPO (RM Región Metropolitana de Santiago)",,,"CL:1569",,,"0-3",,,,"4109",,1
,,,"CL:1569",,,"3.1-6",,,,"966",,1
,,,"CL:1569",,,"6.1-10",,,,"773",,1
,,,"CL:1569",,,"10.1-20",,,,"654",,1
,,,"CL:1569",,,"21-50",,,,"428",,1
,,,"CL:1569",,,"51-100",,,,"334",,1
,,,"CL:1569",,,"101-200",,,,"260",,1
,,,"CL:1569",,,"201-400",,,,"202",,1
,,,"CL:1569",,,"401-600",,,,"181",,1
,,,"CL:1569",,,"601-1000",,,,"152",,1
,,,"CL:1569",,,"1001-2000",,,,"127",,1
,,,"CL:1569",,,"2001-3500",,,,"95",,1
,,,"CL:1569",,,"3501-5000",,,,"83",,1
,,,"CL:1569",,,"5001-10000",,,,"59",,1
,,,"CL:1569",,,"10001-18000",,,,"48",,1
"SAN PEDRO (RM Región Metropolitana de Santiago)",,,"CL:1570",,,"0-3",,,,"4109",,1
,,,"CL:1570",,,"3.1-6",,,,"966",,1
,,,"CL:1570",,,"6.1-10",,,,"773",,1
,,,"CL:1570",,,"10.1-20",,,,"654",,1
,,,"CL:1570",,,"21-50",,,,"428",,1
,,,"CL:1570",,,"51-100",,,,"334",,1
,,,"CL:1570",,,"101-200",,,,"260",,1
,,,"CL:1570",,,"201-400",,,,"202",,1
,,,"CL:1570",,,"401-600",,,,"181",,1
,,,"CL:1570",,,"601-1000",,,,"152",,1
,,,"CL:1570",,,"1001-2000",,,,"127",,1
,,,"CL:1570",,,"2001-3500",,,,"95",,1
,,,"CL:1570",,,"3501-5000",,,,"83",,1
,,,"CL:1570",,,"5001-10000",,,,"59",,1
,,,"CL:1570",,,"10001-18000",,,,"48",,1
"TRES FUERTES (RM Región Metropolitana de Santiago)",,,"CL:1571",,,"0-3",,,,"4109",,1
,,,"CL:1571",,,"3.1-6",,,,"966",,1
,,,"CL:1571",,,"6.1-10",,,,"773",,1
,,,"CL:1571",,,"10.1-20",,,,"654",,1
,,,"CL:1571",,,"21-50",,,,"428",,1
,,,"CL:1571",,,"51-100",,,,"334",,1
,,,"CL:1571",,,"101-200",,,,"260",,1
,,,"CL:1571",,,"201-400",,,,"202",,1
,,,"CL:1571",,,"401-600",,,,"181",,1
,,,"CL:1571",,,"601-1000",,,,"152",,1
,,,"CL:1571",,,"1001-2000",,,,"127",,1
,,,"CL:1571",,,"2001-3500",,,,"95",,1
,,,"CL:1571",,,"3501-5000",,,,"83",,1
,,,"CL:1571",,,"5001-10000",,,,"59",,1
,,,"CL:1571",,,"10001-18000",,,,"48",,1
"VILLA DEL VALLE (RM Región Metropolitana de Santiago)",,,"CL:1572",,,"0-3",,,,"4109",,1
,,,"CL:1572",,,"3.1-6",,,,"966",,1
,,,"CL:1572",,,"6.1-10",,,,"773",,1
,,,"CL:1572",,,"10.1-20",,,,"654",,1
,,,"CL:1572",,,"21-50",,,,"428",,1
,,,"CL:1572",,,"51-100",,,,"334",,1
,,,"CL:1572",,,"101-200",,,,"260",,1
,,,"CL:1572",,,"201-400",,,,"202",,1
,,,"CL:1572",,,"401-600",,,,"181",,1
,,,"CL:1572",,,"601-1000",,,,"152",,1
,,,"CL:1572",,,"1001-2000",,,,"127",,1
,,,"CL:1572",,,"2001-3500",,,,"95",,1
,,,"CL:1572",,,"3501-5000",,,,"83",,1
,,,"CL:1572",,,"5001-10000",,,,"59",,1
,,,"CL:1572",,,"10001-18000",,,,"48",,1
"EL MEMBRILLO (RM Región Metropolitana de Santiago)",,,"CL:1573",,,"0-3",,,,"15437",,1
,,,"CL:1573",,,"3.1-6",,,,"2911",,1
,,,"CL:1573",,,"6.1-10",,,,"2884",,1
,,,"CL:1573",,,"10.1-20",,,,"2869",,1
,,,"CL:1573",,,"21-50",,,,"2863",,1
,,,"CL:1573",,,"51-100",,,,"2861",,1
,,,"CL:1573",,,"101-200",,,,"2860",,1
,,,"CL:1573",,,"201-400",,,,"2859",,1
,,,"CL:1573",,,"401-600",,,,"2859",,1
,,,"CL:1573",,,"601-1000",,,,"2859",,1
,,,"CL:1573",,,"1001-2000",,,,"2856",,1
,,,"CL:1573",,,"2001-3500",,,,"2856",,1
,,,"CL:1573",,,"3501-5000",,,,"2856",,1
,,,"CL:1573",,,"5001-10000",,,,"2856",,1
,,,"CL:1573",,,"10001-18000",,,,"2856",,1
"GUARDIA VIEJA (RM Región Metropolitana de Santiago)",,,"CL:1574",,,"0-3",,,,"15437",,1
,,,"CL:1574",,,"3.1-6",,,,"2911",,1
,,,"CL:1574",,,"6.1-10",,,,"2884",,1
,,,"CL:1574",,,"10.1-20",,,,"2869",,1
,,,"CL:1574",,,"21-50",,,,"2863",,1
,,,"CL:1574",,,"51-100",,,,"2861",,1
,,,"CL:1574",,,"101-200",,,,"2860",,1
,,,"CL:1574",,,"201-400",,,,"2859",,1
,,,"CL:1574",,,"401-600",,,,"2859",,1
,,,"CL:1574",,,"601-1000",,,,"2859",,1
,,,"CL:1574",,,"1001-2000",,,,"2856",,1
,,,"CL:1574",,,"2001-3500",,,,"2856",,1
,,,"CL:1574",,,"3501-5000",,,,"2856",,1
,,,"CL:1574",,,"5001-10000",,,,"2856",,1
,,,"CL:1574",,,"10001-18000",,,,"2856",,1
"ISLA DE PASCUA (RM Región Metropolitana de Santiago)",,,"CL:1575",,,"0-3",,,,"15437",,1
,,,"CL:1575",,,"3.1-6",,,,"2911",,1
,,,"CL:1575",,,"6.1-10",,,,"2884",,1
,,,"CL:1575",,,"10.1-20",,,,"2869",,1
,,,"CL:1575",,,"21-50",,,,"2863",,1
,,,"CL:1575",,,"51-100",,,,"2861",,1
,,,"CL:1575",,,"101-200",,,,"2860",,1
,,,"CL:1575",,,"201-400",,,,"2859",,1
,,,"CL:1575",,,"401-600",,,,"2859",,1
,,,"CL:1575",,,"601-1000",,,,"2859",,1
,,,"CL:1575",,,"1001-2000",,,,"2856",,1
,,,"CL:1575",,,"2001-3500",,,,"2856",,1
,,,"CL:1575",,,"3501-5000",,,,"2856",,1
,,,"CL:1575",,,"5001-10000",,,,"2856",,1
,,,"CL:1575",,,"10001-18000",,,,"2856",,1
"ISLA JUAN FERNANDEZ (RM Región Metropolitana de Santiago)",,,"CL:1576",,,"0-3",,,,"15437",,1
,,,"CL:1576",,,"3.1-6",,,,"2911",,1
,,,"CL:1576",,,"6.1-10",,,,"2884",,1
,,,"CL:1576",,,"10.1-20",,,,"2869",,1
,,,"CL:1576",,,"21-50",,,,"2863",,1
,,,"CL:1576",,,"51-100",,,,"2861",,1
,,,"CL:1576",,,"101-200",,,,"2860",,1
,,,"CL:1576",,,"201-400",,,,"2859",,1
,,,"CL:1576",,,"401-600",,,,"2859",,1
,,,"CL:1576",,,"601-1000",,,,"2859",,1
,,,"CL:1576",,,"1001-2000",,,,"2856",,1
,,,"CL:1576",,,"2001-3500",,,,"2856",,1
,,,"CL:1576",,,"3501-5000",,,,"2856",,1
,,,"CL:1576",,,"5001-10000",,,,"2856",,1
,,,"CL:1576",,,"10001-18000",,,,"2856",,1
"LA CRUZ (RM Región Metropolitana de Santiago)",,,"CL:1577",,,"0-3",,,,"15437",,1
,,,"CL:1577",,,"3.1-6",,,,"2911",,1
,,,"CL:1577",,,"6.1-10",,,,"2884",,1
,,,"CL:1577",,,"10.1-20",,,,"2869",,1
,,,"CL:1577",,,"21-50",,,,"2863",,1
,,,"CL:1577",,,"51-100",,,,"2861",,1
,,,"CL:1577",,,"101-200",,,,"2860",,1
,,,"CL:1577",,,"201-400",,,,"2859",,1
,,,"CL:1577",,,"401-600",,,,"2859",,1
,,,"CL:1577",,,"601-1000",,,,"2859",,1
,,,"CL:1577",,,"1001-2000",,,,"2856",,1
,,,"CL:1577",,,"2001-3500",,,,"2856",,1
,,,"CL:1577",,,"3501-5000",,,,"2856",,1
,,,"CL:1577",,,"5001-10000",,,,"2856",,1
,,,"CL:1577",,,"10001-18000",,,,"2856",,1
"SALADILLO (RM Región Metropolitana de Santiago)",,,"CL:1578",,,"0-3",,,,"15437",,1
,,,"CL:1578",,,"3.1-6",,,,"2911",,1
,,,"CL:1578",,,"6.1-10",,,,"2884",,1
,,,"CL:1578",,,"10.1-20",,,,"2869",,1
,,,"CL:1578",,,"21-50",,,,"2863",,1
,,,"CL:1578",,,"51-100",,,,"2861",,1
,,,"CL:1578",,,"101-200",,,,"2860",,1
,,,"CL:1578",,,"201-400",,,,"2859",,1
,,,"CL:1578",,,"401-600",,,,"2859",,1
,,,"CL:1578",,,"601-1000",,,,"2859",,1
,,,"CL:1578",,,"1001-2000",,,,"2856",,1
,,,"CL:1578",,,"2001-3500",,,,"2856",,1
,,,"CL:1578",,,"3501-5000",,,,"2856",,1
,,,"CL:1578",,,"5001-10000",,,,"2856",,1
,,,"CL:1578",,,"10001-18000",,,,"2856",,1
"RANCAGUA (VI Región del Libertador General Bernardo O'Higgins)",,,"CL:659",,,"0-3",,,,"2358",,1
,,,"CL:659",,,"3.1-6",,,,"525",,1
,,,"CL:659",,,"6.1-10",,,,"449",,1
,,,"CL:659",,,"10.1-20",,,,"347",,1
,,,"CL:659",,,"21-50",,,,"247",,1
,,,"CL:659",,,"51-100",,,,"190",,1
,,,"CL:659",,,"101-200",,,,"157",,1
,,,"CL:659",,,"201-400",,,,"125",,1
,,,"CL:659",,,"401-600",,,,"114",,1
,,,"CL:659",,,"601-1000",,,,"101",,1
,,,"CL:659",,,"1001-2000",,,,"90",,1
,,,"CL:659",,,"2001-3500",,,,"76",,1
,,,"CL:659",,,"3501-5000",,,,"71",,1
,,,"CL:659",,,"5001-10000",,,,"58",,1
,,,"CL:659",,,"10001-18000",,,,"54",,1
"CERRILLOS (VI Región del Libertador General Bernardo O'Higgins)",,,"CL:660",,,"0-3",,,,"3414",,1
,,,"CL:660",,,"3.1-6",,,,"787",,1
,,,"CL:660",,,"6.1-10",,,,"646",,1
,,,"CL:660",,,"10.1-20",,,,"552",,1
,,,"CL:660",,,"21-50",,,,"371",,1
,,,"CL:660",,,"51-100",,,,"288",,1
,,,"CL:660",,,"101-200",,,,"239",,1
,,,"CL:660",,,"201-400",,,,"190",,1
,,,"CL:660",,,"401-600",,,,"174",,1
,,,"CL:660",,,"601-1000",,,,"150",,1
,,,"CL:660",,,"1001-2000",,,,"129",,1
,,,"CL:660",,,"2001-3500",,,,"105",,1
,,,"CL:660",,,"3501-5000",,,,"95",,1
,,,"CL:660",,,"5001-10000",,,,"76",,1
,,,"CL:660",,,"10001-18000",,,,"66",,1
"LA COMPANÍA (VI Región del Libertador General Bernardo O'Higgins)",,,"CL:661",,,"0-3",,,,"3414",,1
,,,"CL:661",,,"3.1-6",,,,"787",,1
,,,"CL:661",,,"6.1-10",,,,"646",,1
,,,"CL:661",,,"10.1-20",,,,"552",,1
,,,"CL:661",,,"21-50",,,,"371",,1
,,,"CL:661",,,"51-100",,,,"288",,1
,,,"CL:661",,,"101-200",,,,"239",,1
,,,"CL:661",,,"201-400",,,,"190",,1
,,,"CL:661",,,"401-600",,,,"174",,1
,,,"CL:661",,,"601-1000",,,,"150",,1
,,,"CL:661",,,"1001-2000",,,,"129",,1
,,,"CL:661",,,"2001-3500",,,,"105",,1
,,,"CL:661",,,"3501-5000",,,,"95",,1
,,,"CL:661",,,"5001-10000",,,,"76",,1
,,,"CL:661",,,"10001-18000",,,,"66",,1
"LA LEONERA (VI Región del Libertador General Bernardo O'Higgins)",,,"CL:662",,,"0-3",,,,"3414",,1
,,,"CL:662",,,"3.1-6",,,,"787",,1
,,,"CL:662",,,"6.1-10",,,,"646",,1
,,,"CL:662",,,"10.1-20",,,,"552",,1
,,,"CL:662",,,"21-50",,,,"371",,1
,,,"CL:662",,,"51-100",,,,"288",,1
,,,"CL:662",,,"101-200",,,,"239",,1
,,,"CL:662",,,"201-400",,,,"190",,1
,,,"CL:662",,,"401-600",,,,"174",,1
,,,"CL:662",,,"601-1000",,,,"150",,1
,,,"CL:662",,,"1001-2000",,,,"129",,1
,,,"CL:662",,,"2001-3500",,,,"105",,1
,,,"CL:662",,,"3501-5000",,,,"95",,1
,,,"CL:662",,,"5001-10000",,,,"76",,1
,,,"CL:662",,,"10001-18000",,,,"66",,1
"LA PUNTA (VI Región del Libertador General Bernardo O'Higgins)",,,"CL:663",,,"0-3",,,,"3414",,1
,,,"CL:663",,,"3.1-6",,,,"787",,1
,,,"CL:663",,,"6.1-10",,,,"646",,1
,,,"CL:663",,,"10.1-20",,,,"552",,1
,,,"CL:663",,,"21-50",,,,"371",,1
,,,"CL:663",,,"51-100",,,,"288",,1
,,,"CL:663",,,"101-200",,,,"239",,1
,,,"CL:663",,,"201-400",,,,"190",,1
,,,"CL:663",,,"401-600",,,,"174",,1
,,,"CL:663",,,"601-1000",,,,"150",,1
,,,"CL:663",,,"1001-2000",,,,"129",,1
,,,"CL:663",,,"2001-3500",,,,"105",,1
,,,"CL:663",,,"3501-5000",,,,"95",,1
,,,"CL:663",,,"5001-10000",,,,"76",,1
,,,"CL:663",,,"10001-18000",,,,"66",,1
"LAS NIEVES (VI Región del Libertador General Bernardo O'Higgins)",,,"CL:664",,,"0-3",,,,"3414",,1
,,,"CL:664",,,"3.1-6",,,,"787",,1
,,,"CL:664",,,"6.1-10",,,,"646",,1
,,,"CL:664",,,"10.1-20",,,,"552",,1
,,,"CL:664",,,"21-50",,,,"371",,1
,,,"CL:664",,,"51-100",,,,"288",,1
,,,"CL:664",,,"101-200",,,,"239",,1
,,,"CL:664",,,"201-400",,,,"190",,1
,,,"CL:664",,,"401-600",,,,"174",,1
,,,"CL:664",,,"601-1000",,,,"150",,1
,,,"CL:664",,,"1001-2000",,,,"129",,1
,,,"CL:664",,,"2001-3500",,,,"105",,1
,,,"CL:664",,,"3501-5000",,,,"95",,1
,,,"CL:664",,,"5001-10000",,,,"76",,1
,,,"CL:664",,,"10001-18000",,,,"66",,1
"LOS MAQUIS (VI Región del Libertador General Bernardo O'Higgins)",,,"CL:665",,,"0-3",,,,"3414",,1
,,,"CL:665",,,"3.1-6",,,,"787",,1
,,,"CL:665",,,"6.1-10",,,,"646",,1
,,,"CL:665",,,"10.1-20",,,,"552",,1
,,,"CL:665",,,"21-50",,,,"371",,1
,,,"CL:665",,,"51-100",,,,"288",,1
,,,"CL:665",,,"101-200",,,,"239",,1
,,,"CL:665",,,"201-400",,,,"190",,1
,,,"CL:665",,,"401-600",,,,"174",,1
,,,"CL:665",,,"601-1000",,,,"150",,1
,,,"CL:665",,,"1001-2000",,,,"129",,1
,,,"CL:665",,,"2001-3500",,,,"105",,1
,,,"CL:665",,,"3501-5000",,,,"95",,1
,,,"CL:665",,,"5001-10000",,,,"76",,1
,,,"CL:665",,,"10001-18000",,,,"66",,1
"OLIVAR ALTO (VI Región del Libertador General Bernardo O'Higgins)",,,"CL:666",,,"0-3",,,,"3414",,1
,,,"CL:666",,,"3.1-6",,,,"787",,1
,,,"CL:666",,,"6.1-10",,,,"646",,1
,,,"CL:666",,,"10.1-20",,,,"552",,1
,,,"CL:666",,,"21-50",,,,"371",,1
,,,"CL:666",,,"51-100",,,,"288",,1
,,,"CL:666",,,"101-200",,,,"239",,1
,,,"CL:666",,,"201-400",,,,"190",,1
,,,"CL:666",,,"401-600",,,,"174",,1
,,,"CL:666",,,"601-1000",,,,"150",,1
,,,"CL:666",,,"1001-2000",,,,"129",,1
,,,"CL:666",,,"2001-3500",,,,"105",,1
,,,"CL:666",,,"3501-5000",,,,"95",,1
,,,"CL:666",,,"5001-10000",,,,"76",,1
,,,"CL:666",,,"10001-18000",,,,"66",,1
"OLIVAR BAJO (VI Región del Libertador General Bernardo O'Higgins)",,,"CL:667",,,"0-3",,,,"3414",,1
,,,"CL:667",,,"3.1-6",,,,"787",,1
,,,"CL:667",,,"6.1-10",,,,"646",,1
,,,"CL:667",,,"10.1-20",,,,"552",,1
,,,"CL:667",,,"21-50",,,,"371",,1
,,,"CL:667",,,"51-100",,,,"288",,1
,,,"CL:667",,,"101-200",,,,"239",,1
,,,"CL:667",,,"201-400",,,,"190",,1
,,,"CL:667",,,"401-600",,,,"174",,1
,,,"CL:667",,,"601-1000",,,,"150",,1
,,,"CL:667",,,"1001-2000",,,,"129",,1
,,,"CL:667",,,"2001-3500",,,,"105",,1
,,,"CL:667",,,"3501-5000",,,,"95",,1
,,,"CL:667",,,"5001-10000",,,,"76",,1
,,,"CL:667",,,"10001-18000",,,,"66",,1
"PANIAHUE (VI Región del Libertador General Bernardo O'Higgins)",,,"CL:668",,,"0-3",,,,"3414",,1
,,,"CL:668",,,"3.1-6",,,,"787",,1
,,,"CL:668",,,"6.1-10",,,,"646",,1
,,,"CL:668",,,"10.1-20",,,,"552",,1
,,,"CL:668",,,"21-50",,,,"371",,1
,,,"CL:668",,,"51-100",,,,"288",,1
,,,"CL:668",,,"101-200",,,,"239",,1
,,,"CL:668",,,"201-400",,,,"190",,1
,,,"CL:668",,,"401-600",,,,"174",,1
,,,"CL:668",,,"601-1000",,,,"150",,1
,,,"CL:668",,,"1001-2000",,,,"129",,1
,,,"CL:668",,,"2001-3500",,,,"105",,1
,,,"CL:668",,,"3501-5000",,,,"95",,1
,,,"CL:668",,,"5001-10000",,,,"76",,1
,,,"CL:668",,,"10001-18000",,,,"66",,1
"PIMPINELA (VI Región del Libertador General Bernardo O'Higgins)",,,"CL:669",,,"0-3",,,,"3414",,1
,,,"CL:669",,,"3.1-6",,,,"787",,1
,,,"CL:669",,,"6.1-10",,,,"646",,1
,,,"CL:669",,,"10.1-20",,,,"552",,1
,,,"CL:669",,,"21-50",,,,"371",,1
,,,"CL:669",,,"51-100",,,,"288",,1
,,,"CL:669",,,"101-200",,,,"239",,1
,,,"CL:669",,,"201-400",,,,"190",,1
,,,"CL:669",,,"401-600",,,,"174",,1
,,,"CL:669",,,"601-1000",,,,"150",,1
,,,"CL:669",,,"1001-2000",,,,"129",,1
,,,"CL:669",,,"2001-3500",,,,"105",,1
,,,"CL:669",,,"3501-5000",,,,"95",,1
,,,"CL:669",,,"5001-10000",,,,"76",,1
,,,"CL:669",,,"10001-18000",,,,"66",,1
"POPETA (VI Región del Libertador General Bernardo O'Higgins)",,,"CL:670",,,"0-3",,,,"3414",,1
,,,"CL:670",,,"3.1-6",,,,"787",,1
,,,"CL:670",,,"6.1-10",,,,"646",,1
,,,"CL:670",,,"10.1-20",,,,"552",,1
,,,"CL:670",,,"21-50",,,,"371",,1
,,,"CL:670",,,"51-100",,,,"288",,1
,,,"CL:670",,,"101-200",,,,"239",,1
,,,"CL:670",,,"201-400",,,,"190",,1
,,,"CL:670",,,"401-600",,,,"174",,1
,,,"CL:670",,,"601-1000",,,,"150",,1
,,,"CL:670",,,"1001-2000",,,,"129",,1
,,,"CL:670",,,"2001-3500",,,,"105",,1
,,,"CL:670",,,"3501-5000",,,,"95",,1
,,,"CL:670",,,"5001-10000",,,,"76",,1
,,,"CL:670",,,"10001-18000",,,,"66",,1
"PUREN VI (VI Región del Libertador General Bernardo O'Higgins)",,,"CL:671",,,"0-3",,,,"3414",,1
,,,"CL:671",,,"3.1-6",,,,"787",,1
,,,"CL:671",,,"6.1-10",,,,"646",,1
,,,"CL:671",,,"10.1-20",,,,"552",,1
,,,"CL:671",,,"21-50",,,,"371",,1
,,,"CL:671",,,"51-100",,,,"288",,1
,,,"CL:671",,,"101-200",,,,"239",,1
,,,"CL:671",,,"201-400",,,,"190",,1
,,,"CL:671",,,"401-600",,,,"174",,1
,,,"CL:671",,,"601-1000",,,,"150",,1
,,,"CL:671",,,"1001-2000",,,,"129",,1
,,,"CL:671",,,"2001-3500",,,,"105",,1
,,,"CL:671",,,"3501-5000",,,,"95",,1
,,,"CL:671",,,"5001-10000",,,,"76",,1
,,,"CL:671",,,"10001-18000",,,,"66",,1
"AGUA BUENA (VI Región del Libertador General Bernardo O'Higgins)",,,"CL:672",,,"0-3",,,,"4621",,1
,,,"CL:672",,,"3.1-6",,,,"1085",,1
,,,"CL:672",,,"6.1-10",,,,"870",,1
,,,"CL:672",,,"10.1-20",,,,"758",,1
,,,"CL:672",,,"21-50",,,,"495",,1
,,,"CL:672",,,"51-100",,,,"386",,1
,,,"CL:672",,,"101-200",,,,"321",,1
,,,"CL:672",,,"201-400",,,,"256",,1
,,,"CL:672",,,"401-600",,,,"232",,1
,,,"CL:672",,,"601-1000",,,,"200",,1
,,,"CL:672",,,"1001-2000",,,,"171",,1
,,,"CL:672",,,"2001-3500",,,,"135",,1
,,,"CL:672",,,"3501-5000",,,,"120",,1
,,,"CL:672",,,"5001-10000",,,,"92",,1
,,,"CL:672",,,"10001-18000",,,,"81",,1
"CHAPA VERDE (VI Región del Libertador General Bernardo O'Higgins)",,,"CL:673",,,"0-3",,,,"4621",,1
,,,"CL:673",,,"3.1-6",,,,"1085",,1
,,,"CL:673",,,"6.1-10",,,,"870",,1
,,,"CL:673",,,"10.1-20",,,,"758",,1
,,,"CL:673",,,"21-50",,,,"495",,1
,,,"CL:673",,,"51-100",,,,"386",,1
,,,"CL:673",,,"101-200",,,,"321",,1
,,,"CL:673",,,"201-400",,,,"256",,1
,,,"CL:673",,,"401-600",,,,"232",,1
,,,"CL:673",,,"601-1000",,,,"200",,1
,,,"CL:673",,,"1001-2000",,,,"171",,1
,,,"CL:673",,,"2001-3500",,,,"135",,1
,,,"CL:673",,,"3501-5000",,,,"120",,1
,,,"CL:673",,,"5001-10000",,,,"92",,1
,,,"CL:673",,,"10001-18000",,,,"81",,1
"CHIMBARONGO (VI Región del Libertador General Bernardo O'Higgins)",,,"CL:674",,,"0-3",,,,"4621",,1
,,,"CL:674",,,"3.1-6",,,,"1085",,1
,,,"CL:674",,,"6.1-10",,,,"870",,1
,,,"CL:674",,,"10.1-20",,,,"758",,1
,,,"CL:674",,,"21-50",,,,"495",,1
,,,"CL:674",,,"51-100",,,,"386",,1
,,,"CL:674",,,"101-200",,,,"321",,1
,,,"CL:674",,,"201-400",,,,"256",,1
,,,"CL:674",,,"401-600",,,,"232",,1
,,,"CL:674",,,"601-1000",,,,"200",,1
,,,"CL:674",,,"1001-2000",,,,"171",,1
,,,"CL:674",,,"2001-3500",,,,"135",,1
,,,"CL:674",,,"3501-5000",,,,"120",,1
,,,"CL:674",,,"5001-10000",,,,"92",,1
,,,"CL:674",,,"10001-18000",,,,"81",,1
"COCALAN (VI Región del Libertador General Bernardo O'Higgins)",,,"CL:675",,,"0-3",,,,"4621",,1
,,,"CL:675",,,"3.1-6",,,,"1085",,1
,,,"CL:675",,,"6.1-10",,,,"870",,1
,,,"CL:675",,,"10.1-20",,,,"758",,1
,,,"CL:675",,,"21-50",,,,"495",,1
,,,"CL:675",,,"51-100",,,,"386",,1
,,,"CL:675",,,"101-200",,,,"321",,1
,,,"CL:675",,,"201-400",,,,"256",,1
,,,"CL:675",,,"401-600",,,,"232",,1
,,,"CL:675",,,"601-1000",,,,"200",,1
,,,"CL:675",,,"1001-2000",,,,"171",,1
,,,"CL:675",,,"2001-3500",,,,"135",,1
,,,"CL:675",,,"3501-5000",,,,"120",,1
,,,"CL:675",,,"5001-10000",,,,"92",,1
,,,"CL:675",,,"10001-18000",,,,"81",,1
"CODEGUA (VI Región del Libertador General Bernardo O'Higgins)",,,"CL:676",,,"0-3",,,,"4621",,1
,,,"CL:676",,,"3.1-6",,,,"1085",,1
,,,"CL:676",,,"6.1-10",,,,"870",,1
,,,"CL:676",,,"10.1-20",,,,"758",,1
,,,"CL:676",,,"21-50",,,,"495",,1
,,,"CL:676",,,"51-100",,,,"386",,1
,,,"CL:676",,,"101-200",,,,"321",,1
,,,"CL:676",,,"201-400",,,,"256",,1
,,,"CL:676",,,"401-600",,,,"232",,1
,,,"CL:676",,,"601-1000",,,,"200",,1
,,,"CL:676",,,"1001-2000",,,,"171",,1
,,,"CL:676",,,"2001-3500",,,,"135",,1
,,,"CL:676",,,"3501-5000",,,,"120",,1
,,,"CL:676",,,"5001-10000",,,,"92",,1
,,,"CL:676",,,"10001-18000",,,,"81",,1
"COINCO (VI Región del Libertador General Bernardo O'Higgins)",,,"CL:677",,,"0-3",,,,"4621",,1
,,,"CL:677",,,"3.1-6",,,,"1085",,1
,,,"CL:677",,,"6.1-10",,,,"870",,1
,,,"CL:677",,,"10.1-20",,,,"758",,1
,,,"CL:677",,,"21-50",,,,"495",,1
,,,"CL:677",,,"51-100",,,,"386",,1
,,,"CL:677",,,"101-200",,,,"321",,1
,,,"CL:677",,,"201-400",,,,"256",,1
,,,"CL:677",,,"401-600",,,,"232",,1
,,,"CL:677",,,"601-1000",,,,"200",,1
,,,"CL:677",,,"1001-2000",,,,"171",,1
,,,"CL:677",,,"2001-3500",,,,"135",,1
,,,"CL:677",,,"3501-5000",,,,"120",,1
,,,"CL:677",,,"5001-10000",,,,"92",,1
,,,"CL:677",,,"10001-18000",,,,"81",,1
"COLON (VI Región del Libertador General Bernardo O'Higgins)",,,"CL:678",,,"0-3",,,,"4621",,1
,,,"CL:678",,,"3.1-6",,,,"1085",,1
